name,bike_stands,available_bikes,lat,lon,arrondissement
12003 - QUAI DE LA RAPEE,69,35,48.8458869464,2.36689679377,12.0
20105 - GAUMONT,30,18,48.85255339269998,2.41554237211,20.0
15125 - AQUABOULEVARD,50,28,48.83321982299999,2.27663033405,15.0
19033 - CAMBRAI,44,10,48.89594736849999,2.38113380225,19.0
00903 - QUAI MAURIAC  / PONT DE BERCY,20,15,48.8371336895,2.37434055461,13.0
16105 - CREVAUX,31,0,48.87080942869999,2.28114900769,16.0
13024 - BOBILLOT TOLBIAC,33,4,48.82552586189999,2.350205084969999,13.0
09016 - MARTYRS CHORON,17,3,48.87777069529998,2.33978496751,9.0
23009 - FRANCE (LEVALLOIS),50,0,48.88876277770002,2.288136014379999,
19003 - QUAI DE SEINE,25,5,48.88431618059999,2.369829579570001,19.0
15020 - MAIRIE DU 15EME,32,17,48.84170964019998,2.29854929401,15.0
13014 - GARE D'AUSTERLITZ,14,10,48.84252449080002,2.36404495866,13.0
20109 - SURMELIN HAXO,21,0,48.869437076099985,2.40539657538,20.0
07103 - BELGRADE,20,4,48.85605931010001,2.30223912888,7.0
15006 - CHERCHE MIDI,36,11,48.844703,2.317819,15.0
35011 - D'ORVES (PANTIN),18,1,48.89048461619999,2.40649821383,
04007 - BOURDON,36,34,48.85255711739999,2.36824071942,4.0
11031 - PARMENTIER,39,4,48.86455576529998,2.37307150739,11.0
19021 - MAIRIE DU 19 EME,25,2,48.882591466699985,2.38122061029,19.0
10039 - SAMBRE ET MEUSE,24,1,48.8744056662,2.373807238,10.0
11036 - JULES FERRY FAUBOURG DU TEMPLE,58,6,48.868410104799985,2.367841497239999,11.0
03006 - MAIRIE DU 3EME,34,8,48.86453080529999,2.36157981521,3.0
02002 - MONTORGUEIL ETIENNE MARCEL,28,14,48.86458237749999,2.346282111669999,2.0
16111 - HELIE,32,1,48.85940308189998,2.276522089030001,16.0
14014 - STADE CHARLETY,60,3,48.81940130489998,2.34337661053,14.0
33005 - REPUBLIQUE 2 (AUBERVILLIERS),32,11,48.90638339809999,2.38954750193,
15106 - GRENELLE VIOLET (PROP3),67,35,48.849921101900016,2.29466057588,15.0
13043 - DUNOIS CLISSON,51,16,48.83227245859999,2.36741586675,13.0
16007 - LONGCHAMP,39,1,48.864910448599986,2.292519101,16.0
23007 - WILSON (LEVALLOIS),25,5,48.89038026539996,2.29216048217,
13104 - GARE D'AUSTERLITZ,27,25,48.843790477300004,2.36558566558,13.0
21203 - BRIAND (MONTROUGE),28,2,48.812510908200004,2.32568062304,
05009 - SQUARE VIVIANI,16,15,48.8516511794,2.34746333452,5.0
18047 - ST OUEN LAMARCK,31,1,48.89108304030001,2.32673569484,17.0
19007 - OURCQ-FLANDRES,30,3,48.89270999209997,2.37919974802,19.0
08011 - DUBLIN,16,0,48.88093535679998,2.32451663515,8.0
12022 - BIZOT,33,20,48.8408998138,2.40438010296,12.0
09003 - PLACE BARBÈS,25,1,48.88365319719998,2.34904085503,9.0
11016 - PHILIPPE AUGUSTE,46,1,48.8518182,2.39325537631,11.0
19102 - BELLEVILLE RAMPAL,15,1,48.8731526239,2.379855610629999,19.0
00904 -17/19 PLACE JOFFRE / ECOLE MILITAIRE,30,23,48.852180899999986,2.3019186,7.0
15012 - MADEMOISELLE,67,17,48.84327733,2.30230766886,15.0
10038 - COLONEL FABIEN,28,3,48.87752002849997,2.36979124508,10.0
01004 - MARGUERITE DE NAVARRE,42,41,48.85989631439999,2.34675666755,1.0
20034 - SORBIER - MÉNILMONTANT,24,1,48.8685264711,2.38979540954,20.0
04021 - BEAUBOURG RAMBUTEAU,26,20,48.86141907219998,2.35258144286,4.0
05001 - SAINT GERMAIN HARPE,43,35,48.85158134,2.34370453672,5.0
08007 - HAUSSMANN ROME,30,24,48.8742300556,2.32557011172,8.0
34004 - VOLTAIRE (SAINT OUEN),25,0,48.90249976049997,2.34224814466,
08038 - FRANCOIS 1 ER,28,4,48.86688765,2.30667557572,8.0
16003 - ANDRE MAUROIS,29,4,48.877930817199996,2.27895982497,16.0
12037 - DAUMESNIL,40,31,48.83948540269999,2.39721237629,12.0
04010 - SAINT PAUL PAVÉE,26,21,48.855023998999975,2.36120353876,4.0
07017 - LA TOUR MAUBOURG,39,17,48.857276498299996,2.31025792753,7.0
18007 - GOUTTE D' OR,18,1,48.88519800939999,2.34994199169,18.0
13052 - TOLBIAC LERREDE,43,26,48.828974744300005,2.374332000859999,13.0
14018 - PORTE D'ORLEANS,47,8,48.82285750169999,2.32504267092,14.0
15063 - SAINT CHARLES - CONVENTION,19,6,48.84329535889999,2.28320900002,15.0
15023 - LA MOTTE PIQUET,34,27,48.84865631589998,2.29924407695,15.0
20001 - PLACE DE LA NATION,36,15,48.8483646678,2.399762385979999,20.0
05030 - SORBONNE,50,38,48.84977037059998,2.34357357573,5.0
10011 - BOURSE DU TRAVAIL,17,6,48.86909174870001,2.36226176181,10.0
11007 - FAIDHERBE PALAIS DE LA FEMME,63,56,48.853289319,2.3830411772,11.0
14003 - RASPAIL SCHOELCHER,47,2,48.836850815799984,2.33130360086,14.0
13102 - LA PITIE-SALPETRIERE,50,27,48.83742,2.36506,13.0
07005 - BAC,52,5,48.855461736,2.32568193589,7.0
19110 - MACDONALD,30,24,48.89869,2.3755,19.0
13013 - SAINT MARCEL,21,19,48.83950442460001,2.360989417019999,13.0
12115 - PORTE DE VINCENNES,33,12,48.8464193693,2.41563660715,12.0
16014 - AVENUE D EYLAU,24,3,48.86354640340001,2.286394496929999,16.0
19010 - PORTE DE LA VILLETTE,22,20,48.901164113399986,2.38859073387,19.0
18004 - ABBESSES,13,2,48.8844823927,2.33881229703,18.0
17022 - PLACE DE WAGRAM,45,4,48.88707060759998,2.30411112453,17.0
04006 - BASSIN DE L'ARSENAL,53,53,48.847725125699995,2.36593915313,4.0
17024 - VILLIERS,12,1,48.881208332799986,2.316449640800001,8.0
20033 - ETIENNE DOLET,31,3,48.86804941020001,2.38513309762,20.0
08110 - STOCKOLM ROME,32,4,48.87711191879999,2.32232932087,8.0
15003 - GARE DE MONTPARNASSE,67,47,48.84180717989999,2.3195100269,15.0
01025 - TEMPLE DE L'ORATOIRE,18,16,48.86138946829998,2.34005523282,1.0
15029 - EMERIAU,53,50,48.8506147509,2.28725016347,15.0
19004 - QUAI DE LA LOIRE,16,5,48.88339733849997,2.37107452298,19.0
42208 - PARIS 4 (CHARENTON),23,6,48.82942147170001,2.401648105559999,12.0
18033 - MOSKOWA,33,4,48.8966923878,2.33802345039,18.0
11022 - LEON BLUM ROQUETTE,16,8,48.858001906,2.38179770265,11.0
41102 - RENAN (ARCUEIL),43,14,48.80880039499997,2.33468965466,
07008 - SOLFERINO,16,5,48.85831864689999,2.32383843779,7.0
06014 - PONT DE LODI DAUPHINE,26,14,48.85529689859999,2.33994730757,6.0
12112 - CHARENTON JARDINIER,31,19,48.83382177289998,2.39469266411,12.0
18109 - RIQUET PAJOL,46,3,48.88959697089998,2.362853604260001,18.0
07025 - SUFFREN TOUR EIFFEL,33,32,48.85650297769999,2.29317875433,7.0
07010 - INVALIDES,65,7,48.86076995799998,2.3148382795,7.0
06009 - GUYNEMER LUXEMBOURG,35,34,48.84672098259999,2.332394592929999,6.0
06028 - ODEON QUATRE VENTS,36,34,48.85175137449999,2.338161695130001,6.0
15071 - CHAMP DE MARS COTE 16EME,22,19,48.85485174879998,2.295007913640001,15.0
15052 - CONVENTION,48,36,48.837676822299976,2.29558692602,15.0
06004 - REGARD,44,12,48.8475178294,2.32697330559,6.0
15035 - PLACE ETIENNE PERNET,18,15,48.842458755500004,2.29217354144,15.0
06017 - SENAT CONDE,34,33,48.84958000219998,2.33784843718,6.0
04005 - SULLY MORLAND,14,11,48.85127148209997,2.36243021298,4.0
07013 - PLACE DE BRETEUIL,55,12,48.8475022584,2.31268832866,7.0
08053 - FRIEDLAND,38,4,48.874750204,2.30177143533,8.0
18014 - DOUDEAUVILLE LEON,13,0,48.88832421850001,2.35357337264,18.0
09024 - LAFAYETTE TAITBOUT,53,25,48.873385805399984,2.335296839769999,9.0
03008 - PERLE,18,16,48.85984668319999,2.36105048709,3.0
10037 - VERSION 2 JAURES,25,4,48.881268164,2.36811752799,10.0
05028 - CENSIER BUFFON,55,41,48.841080022,2.35543071424,5.0
42502 - RASPAIL 2 (GENTILLY),30,29,48.81312764789999,2.34679437435,
21004 - JAURES 2 (BOULOGNE-BILLANCOURT),31,15,48.840023256500004,2.23981899697,
16009 - SAINT DIDIER,16,3,48.86643916030001,2.2857459443,16.0
21017 - REPUBLIQUE 1 (BOULOGNE-BILLANCOURT),56,12,48.8334736793,2.243900532079999,
06025 - RENNES - ASSAS,32,6,48.849208499899966,2.32851454623,6.0
01014 - RIVOLI MUSEE DU LOUVRE,25,24,48.86367225539998,2.334057608049999,1.0
18108 - EVANGILE,21,10,48.8950903298,2.36869413984,18.0
02021 - CLERY,43,3,48.867467441500004,2.34452661511,2.0
19043 - PETITS PONTS,51,17,48.89380017099997,2.397910366430001,19.0
18021 - MARCADET - RAMEY,20,2,48.89092238299999,2.34498648211,18.0
22014 - HUGO (NEUILLY),25,3,48.8878010686,2.278072424369999,
11033 - BREGUET SABIN,33,10,48.85687046779999,2.37055463986,11.0
09032 - MATHURINS,40,15,48.872971251899976,2.3294656117,9.0
33011 - FAURE (AUBERVILLIERS),28,7,48.911393688999986,2.37528131997,
12004 - TRAVERSIERE,33,27,48.850735824099985,2.37587011171,12.0
16108 - SABLONS,35,3,48.8638751313,2.28189073658,16.0
06012 - SAINT GERMAIN COPEAU,18,14,48.85330527760001,2.334465461879999,6.0
06031 - SAINT MICHEL SARRAZIN,34,33,48.850833654399985,2.34219822807,6.0
22009 - DE GAULLE 2 (NEUILLY),26,5,48.88119,2.27186,
10013 - SAINT LOUIS,59,12,48.871139949699995,2.36628044397,10.0
33003 - FAURE (AUBERVILLIERS),45,0,48.90396402459999,2.38312549091,
21701 - LARMEROUX (VANVES),28,20,48.816939911300004,2.28098948048,
05020 - PONT DE SULLY RIVE GAUCHE,21,18,48.8491596892,2.356140327479999,5.0
31707 - VAILLANT (BAGNOLET),49,3,48.858395678499996,2.414860628,
01023 - ANDRE MALRAUX MUSEE DU LOUVRE,22,18,48.86349701999998,2.33484632755,1.0
06007 - VAVIN,23,3,48.8427384783,2.329794221759999,6.0
17045 - PLACE DES TERNES - 5,43,2,48.878410386500015,2.29783106471,17.0
13011 - CAMPO FORMIO,15,1,48.835405712999986,2.35821834503,13.0
15055 - VASCO DE GAMA,53,41,48.8367094965,2.28369238081,15.0
12029 - DUGOMMIER,55,44,48.83884902339999,2.38972450812,12.0
14008 - MOUTON DUVERNET,38,0,48.83150667569999,2.329319363220001,14.0
12152 - MICHEL CHASLES - GARE DE LYON,60,52,48.84637555229999,2.373904846609999,12.0
12016 - PICPUS,34,18,48.8451282938,2.401400707670001,12.0
08045 - ALMA,57,3,48.864920982499974,2.30254918239,8.0
04013 - FRANCS BOURGEOIS,27,21,48.85851071299997,2.35863357912,4.0
11110 - SQUARE ROQUETTE,52,7,48.85924297629998,2.38659328921,11.0
08037 - MALSHERBES MONCEAU,37,6,48.87960645719998,2.31455352419,8.0
08115 - BASSANO,21,0,48.87134532710001,2.30018657227,8.0
16036 - PORTE MOLITOR,60,38,48.8452443139,2.256939537400001,16.0
19117 - EURYALE DEHAYNIN,30,8,48.886300051099994,2.37738886313,19.0
20111 - L'ISLE ADAM PYRENÉES,20,0,48.867362297199996,2.39622289099,20.0
19024 - BUTTES CHAUMONT,19,3,48.8779512536,2.38146466288,19.0
12043 - DAUMESNIL HEBRARD,40,38,48.8429,2.38474,12.0
12119 - DOM PÉRIGNON GRAVELLE,50,20,48.82558443109998,2.4098309418,12.0
11006 - LEDRU ROLLIN-BASFROI,37,8,48.856433706899985,2.37902058776,11.0
11024 - BOULEVARD VOLTAIRE,51,15,48.858828908400014,2.37887132712,11.0
41605 - GENERAL DE GAULLE 2 (SAINT MANDE),22,2,48.8360886795,2.41890759472,
16124 - SÈVRES NEUILLY,66,14,48.875095937899985,2.249216988,16.0
15123 - RUE DU COMMERCE,42,32,48.84799219349997,2.29668168569,15.0
05110 - LACEPEDE,23,5,48.8438603532,2.35190222528,5.0
12011 - CHARENTON,36,35,48.84486731959999,2.38257893505,12.0
13110 - MOULIN DE LA POINTE,22,4,48.821039287,2.356345144170001,13.0
07006 - QUAI VOLTAIRE,32,25,48.858942986199985,2.33141820471,7.0
21311 - GAMBETTA (ISSY LES MOULINEAUX),55,47,48.82747050169999,2.278549600819999,
01020 - RIVOLI CONCORDE,40,37,48.86628522119999,2.32524904508,1.0
